PROMIS_Seizure_SeizureName,Ecgonine,Benzoylecgonine,N_Formylcocaine,Ecgonine_methyl_ester,Norcocaine,cis_Cinnamoylcocaine,trans_Cinnamoylcocaine,Percent_Truxilline,Trimethoxycocaine,Tropacocaine,Acetone,Acetonitrile,Benzene,Chloroform,Ethyl_acetate,Hexane,Isobutyl_acetate,Mesitylene,Methyl_acetate,MEK,MIBK,Methylene_Chloride,nPropyl_acetate,Toluene,MP_Xylene,O_Xylene,Methylisobutenylketone,Methylbenzoate,Aspirin,Benzocaine,Caffeine,Dextromorphan,Paracetamol,Phenacetin,Phenobarbitol,Theophylline,Creatine,Creatinine,Diltiazem,Hydroxyzine,Ketamine,Levamisole,Dexamisole,Lignocaine,Nicotinamide,Procaine,Quinine,Strychnine,Thebaine,Sugar_Fructose,Sugar_Glucose,Sugar_Inositol,Sugar_Lactose,Sugar_Maltose,Sugar_Mannitol,Sugar_Sorbitol,Sugar_Sucrose
PS3098390,0.02,0.14,0.03,0.02,0.02,0.77,0.72,5.0446,0.12,0.07,0,0,0.1315,0,79.5778,2.1923,1.658,0,0,0.6354,0,0,2.0109,0.953,12.3641,0.4769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.1,0.23,0.03,0.14,0.1,0.01,0.12,4.3458,0.11,0.22,0,0,0.2439,0,83.9469,3.0673,2.505,0,0,0.6178,0,0,1.9199,1.3476,6.1086,0.2428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.05,0.14,0.03,0.6,0.05,0.35,0.49,3.4904,0.26,0.08,0,0,0.3023,0,75.9763,2.6292,3.0851,0,0,0,0,0,2.3144,1.1868,13.9962,0.5097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.05,0.1,0.03,0.1,0.02,0.64,0.91,4.9059,0.2,0.12,0,0,2.0359,0,38.4464,1.1016,1.3447,0.105,0,2.8511,0,4.7613,46.1934,2.4057,0.6191,0.1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.07,0.13,0.03,0.03,0.02,0.36,0.67,4.675,0.14,0.13,0,0,1.8557,0,46.5357,1.2757,1.4202,0.1305,0,3.5891,0,4.2026,38.085,2.1614,0.6087,0.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.03,0.15,0.03,0.27,0.02,0.78,0.47,4.126,0.33,0.1,0,0,0.2563,0,78.9263,2.9625,1.8932,0,0,0,0,0,1.8283,0.8486,12.8062,0.4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.04,0.24,0.03,0.16,0.02,0.12,0.5,4.7697,0.24,0.15,0,0,0.2173,0,75.226,2.9914,1.9777,0,0,0,0,0,2.1462,0.8298,15.9772,0.6344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.12,0.25,0.03,0.8,0.02,0.39,0.52,4.1435,0.18,0.26,0,0,0.3074,0,81.4996,1.5489,1.9334,0,0,0,0,1.2604,2.5686,2.0516,8.5082,0.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.03,0.11,0.03,0.01,0.02,0.25,0.53,5.1124,0.15,0.2,0,0,0.4657,0,56.999,1.7308,1.2061,0,0,0,0,3.5754,29.4845,3.5942,2.7793,0.1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.05,0.62,0.03,0.16,0.02,0.01,0.02,4.4319,0.16,0.12,0,0,0.1033,0,59.3946,0.4439,3.3212,0,0,0,0,0,0.9574,28.8235,6.7061,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.05,0.09,0.03,0.23,0.02,0.01,0.02,3.1173,0.14,0.15,0,0,0.0966,0,80.2364,0.5018,2.9323,0,0,0.5063,0,0,1.1546,8.5419,5.8233,0.2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.06,0.09,0.04,0.08,0.02,0.05,0.53,8.3322,0.16,0.09,0,0,4.1612,0,28.9053,1.1578,1.5481,0.3468,0.1777,2.7416,0,2.916,51.0706,4.8274,1.678,0.4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.08,0.14,0.03,0.18,0.04,0.01,0.05,4.2428,0.14,0.13,0,0,0.1049,0,63.9454,0.5556,3.3392,0,0,0.1666,0,0,0.9069,25.4697,5.3149,0.1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.09,0.35,0.03,0.05,0.1,0.1,0.26,5.5255,0.13,0.5,0,0,3.8791,0,72.3077,1.5147,2.5573,0,0,0.6192,0,2.6702,5.1451,9.9649,1.2108,0.131,0,0,0,0,0,0,0,0,0,0,0,0,11.8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.08,0.25,0.04,0.04,0.09,0.12,0.5,5.674,0.1,0.27,0,0,4.1194,0,71.9052,0.7464,3.1718,0,0,0.1435,0,3.0158,5.8184,9.7686,1.1812,0.1298,0,0,0,0,0,0,0,0,0,0,0,0,10.9697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.05,0.13,0.04,0.06,0.02,0.45,0.41,5.1195,0.19,0.35,0,0,0.566,0,43.8957,2.2087,1.4951,0,0.7174,1.0122,0,0.486,46.6441,2.3184,0.5986,0.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.02,0.06,0.04,0.31,0.02,0.01,0.07,4.2292,0.18,0.15,0,0,0.0991,0,79.084,0.6919,2.0371,0,0,0.3032,0,0,0.7465,12.7619,4.1198,0.1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.04,0.11,0.05,0.04,0.07,0.18,0.32,5.9506,0.08,0.34,0,0,4.6327,0,76.2193,0.491,2.0482,0,0,0,0,5.7439,4.3227,5.598,0.8524,0.092,0,0,0,0,0,0,0,0,0,0,0,0,4.0289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.09,0.23,0.03,0.13,0.41,0.36,0.36,9.5656,0.09,0.23,0,0,4.6026,0,59.2,0.5908,1.5715,0.2022,0,13.1074,0,0,7.6524,10.4367,2.1875,0.4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.15,0.14,0.03,0.15,0.03,0,0.02,4.6615,0.15,0.12,0,0,0.0925,0,59.9255,0.4398,4.1311,0,0,0.0911,0,0,0.9842,27.5389,6.5536,0.2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.17,0.16,0.05,0.06,0.04,0.17,0.33,6.2457,0.07,0.32,0,0,4.5636,0,76.6771,0.5099,1.9354,0,0,0,0,5.8957,4.4226,5.11,0.8857,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.19,0.18,0.04,0.06,0.03,0.01,0.4,7.3467,0.22,0.31,0,0,0.3594,0,61.7426,2.759,1.4478,0,0,0.2326,0,0.1311,31.5616,1.4268,0.3052,0.0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.2,0.19,0.04,0.07,0.04,0.43,0.33,5.6551,0.19,0.31,0,0,0.5663,0,44.0354,1.7785,1.4298,0,0.6486,0.6115,0,0.4354,47.5204,2.3235,0.5838,0.0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.21,0.23,0.04,0.09,0.14,0.2,0.53,7.9154,0.13,0.33,0,0,1.9846,0,72.1546,0.7042,1.6014,0,0,4.3131,0,7.9087,7.3695,2.5783,1.2935,0.0921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.25,0.28,0.04,0.07,0.03,0.04,0.75,5.8595,0.17,0.14,0,0,3.0193,0,57.5788,1.3406,1.343,0,0,1.6314,0,0,29.5587,4.1409,1.1879,0.1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.17,0.16,0.04,0.06,0.03,0.3,0.9,5.1902,0.31,0.12,0,0,2.021,0,35.3608,1.2061,1.5071,0,0,2.6018,0,4.2196,49.614,2.5883,0.7234,0.1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.4,0.6,0.04,0.48,0.04,1.12,0.83,5.0943,0.17,0.27,0,0,4.8216,0,73.7906,0.2926,1.6572,0,0,7.4816,0,0,5.5035,5.8056,0.5236,0.1236,0,0,0,0,0,0,0,0,0,0,0,0,7.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.16,0.17,0.03,0.07,0.11,0.09,0.21,4.9736,0.13,0.13,0,0,0.6657,0,79.9164,1.4604,1.9038,0,0,9.0274,0,0,2.7213,3.9216,0.3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.971,0,0
PS3098390,0.14,0.12,0.05,0.12,0.04,1.17,0.92,4.277,0.18,0.17,0,0,3.9721,0,75.6605,0.2362,2.081,0,0,6.7924,0,0,6.1681,4.2538,0.664,0.172,0,0,0,0,0,0,0,0,0,0,0,0,1.6326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.11,0.1,0.03,0.03,0.02,1.36,0.64,3.014,0.07,0.04,0,0,0.2618,0,55.9117,0.4326,0.4708,0,0.412,16.8572,0,0,24.9505,0.5379,0.1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2235,0,0,0,0,0,0,0,0,0,0,0,0,5.109,0,0
PS3098390,0.14,0.12,0.03,0.03,0.47,0.41,0.24,3.4922,0.08,0.06,0,0,1.4079,0,59.7693,0.5358,1.7356,0,0.3241,6.4012,0,0,14.5247,14.1306,1.0526,0.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.212,0,0,0,0,0,0,0,0,0,0,0,0,6.006,0,0
PS3098390,0.14,0.16,0.02,0.5,0.02,0,0.02,3.7602,0.1,0.17,0,0,6.9901,0,11.6551,0.7447,1.2539,0,0,0.5852,0,0.2552,67.0808,10.0932,1.1535,0.1883,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5513,0,0
PS3098390,0.11,0.11,0.02,0.03,0.03,1.26,0.53,3.5392,0.07,0.05,0,0,0.2666,0,54.6882,0.4068,0.4114,0,0.3162,17.8617,0,0,25.3178,0.5567,0.1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3851,0,0,0,0,0,0,0,0,0,0,0,0,5.6849,0,0
PS3098390,0.11,0.1,0.02,0.04,0.03,1.11,0.49,3.6043,0.06,0.05,0,0,0.2512,0,55.4991,0.5235,0.9969,0,0.5956,17.408,0,0,23.9752,0.5659,0.1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.707,0,0,0,0,0,0,0,0,0,0,0,0,5.6162,0,0
PS3098390,0.12,0.12,0.02,0.05,0.03,1.09,0.43,3.2159,0.07,0.05,0,0,0.1932,0,55.7106,0.4016,0.6193,0,0.5674,18.3743,0,0,23.5818,0.4146,0.1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8942,0,0,0,0,0,0,0,0,0,0,0,0,6.3499,0,0
PS3098390,0.19,0.2,0.04,0.37,0.04,0.2,0.22,3.6616,0.17,0.26,0,0,5.6161,0,41.7262,0.9061,1.1224,0,0,1.8138,0,0,41.7114,5.8969,1.0406,0.1665,0,0,0,0,0,0,0,0,0,0,0,0,4.4691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.19,0.17,0.04,0.23,0.06,0.2,0.07,7.0551,0.16,0.27,0,0,5.7684,0,60.0761,0.3561,1.197,0,0,9.5072,0,0.2802,15.9163,6.0957,0.6547,0.1483,0,0,0,0,0,0,0,0,0,0,0,0,4.5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.32,0.39,0.04,0.22,0.05,0.2,0.07,7.747,0.13,0.3,0,0,5.5858,0,60.3977,0.4205,1.3674,0,0.1709,8.9299,0,0.2869,16.7899,5.0206,0.8499,0.1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.26,0.26,0.05,0.56,0.05,1.27,0.98,6.6857,0.12,0.2,0.8495,0,5.5077,0,46.8555,0.3363,0.9179,0,0,14.7989,0,0.6783,25.0146,4.0891,0.8183,0.1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.21,0.19,0.03,0.21,0.11,0.2,0.07,6.9407,0.16,0.26,0,0,5.7773,0,59.0709,0.327,1.3215,0,0,9.0874,0,0.29,16.2128,6.9829,0.7572,0.173,0,0,0,0,0,0,0,0,0,0,0,0,4.2639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.2,0.2,0.05,0.05,0.03,0.31,0.69,5.1934,0.15,0.13,0,0,1.878,0,44.7286,1.3325,1.6359,0.0791,0,3.606,0,4.0321,39.5214,2.3142,0.7199,0.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3098390,0.18,0.17,0.05,0.24,0.2,0.85,0.68,4.4901,0.17,0.2,0,0,5.8361,0,56.5015,0.2863,1.2471,0,0,10.0978,0,0.4041,18.0445,6.7911,0.653,0.1386,0,0,0,0,0,0,0,0,0,0,0,0,4.5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3108047,0.03,0.1,0.01,0.02,0.02,0.06,0.18,2.0381,0.1,0.06,0,0,2.9794,0,15.2941,0.888,8.0489,0,0.3126,1.0181,0,0.1772,60.6138,7.764,2.138,0.287,0,0.479,0,0,0,0,0,27.2355,0,0,0,0,0.688,0,0,0.4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.08,0.13,0.01,0.07,0,0.39,0.58,5.8888,0.1,0.22,0,0,1.2483,0,58.6442,0.8686,3.8864,0.0974,0,2.6995,0,0.4616,14.5184,12.5963,4.4682,0.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.26,0.25,0.02,0.08,0.35,0.07,0.02,6.0442,0.27,0.19,0,0,7.6483,0,31.7328,1.0094,2.3954,0,0.528,12.5568,0,0.1658,27.1839,11.8401,4.3763,0.5172,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.2,1.06,0.02,0.06,0,0.01,0.09,4.2088,0.1,0.21,0,0,0.3381,0,81.4236,1.7125,4.95,0,0.3433,0.7209,0,0.621,4.4347,4.3528,0.5183,0.072,0,0.5128,0,0,0,0,0,0,0,0,0,0,8.4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.14,0.27,0.01,0.32,0.06,0,0,14.6163,0.06,0.6,0,0,8.2385,0,27.5541,3.7868,0.4516,0.0479,0.2998,6.6428,0,0,42.5741,9.6064,0.6863,0.1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.04,0.11,0.01,0.21,0,0.03,0.02,9.2944,0.06,0.58,0,0,8.6153,0,25.9633,2.2215,0.4307,0,0.4524,7.2855,0,0,42.8974,11.1536,0.8325,0.1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.13,0.17,0.01,0.18,0,0.06,0.37,5.1169,0.2,0.07,0,0,1.4839,0,76.7168,0.8839,1.8833,0,0,2.9217,0,0.7861,9.1958,5.266,0.7763,0.0861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.07,0.14,0.01,0.14,0,0.5,0.77,5.2635,0.43,0.27,0,0,1.1757,0,65.8782,1.0994,3.7018,0,0,3.7619,0,0.8623,11.1031,9.0561,2.9956,0.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.12,0.2,0.01,0.15,0,0.26,0.98,9.3704,0.23,0.32,0,0,1.0058,0,68.141,0.8855,2.8116,0,0,4.7206,0,0.7774,11.1372,7.9303,2.3144,0.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.11,0.17,0.01,0.13,0,0.35,0.9,7.6143,0.25,0.21,0,0,1.2064,0,68.9474,0.9475,2.6972,0,0,4.0936,0,0.7762,10.6028,7.917,2.5091,0.3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.11,0.19,0.01,0.1,0,0.25,0.94,9.8901,0.23,0.31,0,0,0.7985,0,70.4827,0.7238,2.817,0,0,4.8758,0,0.6463,11.7234,5.7194,1.9605,0.2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.09,0.13,0,0.29,0,0.11,0.17,5.294,0.27,0.15,0,0.114,1.6012,0,71.5191,0.9411,3.2387,0,0,5.5598,0,0.5755,8.3916,7.2253,0.7554,0.0783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.04,0.13,0,0.04,0,0.03,0.49,3.8774,0.07,0.06,0,0,0,0,63.5405,1.2011,0.7176,0,0,6.548,0,0,3.9573,24.0354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.08,0.15,0.01,0.19,0,0.78,0.97,6.5559,0.2,0.19,0,0,1.1012,0,64.4445,0.8157,3.5635,0,0,4.8002,0,1.1571,10.8055,10.2438,2.741,0.3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.1,0.11,0.01,0.22,0,0.04,0.35,3.7722,0.17,0.05,0,0,1.6352,0,74.5899,1.0286,2.236,0,0,3.2347,0,0.5898,8.6366,7.1586,0.8042,0.0863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.24,0.2,0,0.16,0,0.02,0,10.4678,0.19,0.16,0,0,6.6261,0,35.5772,0.989,2.1297,0,0.5192,13.4291,0,0.2297,26.5016,9.7032,3.833,0.3639,0,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.14,0.15,0,0.08,0,0.47,0.16,5.3534,0.16,0.21,0,0,8.4987,0,26.4402,1.1453,1.8257,0,0.3005,15.3505,0,0.3319,29.9459,12.1785,3.5121,0.4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.2,0.24,0.02,0.09,0,0.18,0.05,8.2167,0.11,0.27,0,0,6.6248,0,30.9137,0.9459,2.0205,0.1236,0.2908,12.8186,0,0.1559,29.8918,10.7846,4.8783,0.5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.19,0.18,0,0.15,0,0.02,0,10.2061,0.21,0.17,0,0,6.8551,0,35.0864,1.3031,2.0606,0,0.2698,13.5738,0,0.2321,26.5247,9.8003,3.9077,0.3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.32,0.4,0.03,0.26,0,0.2,0.06,5.0486,0.25,0.13,0,0,8.3374,0,31.613,1.2103,3.2473,0,0.5972,14.806,0,0.1586,24.2429,11.9505,3.3914,0.4454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.21,0.2,0.02,0.16,0,0.18,0.04,8.1944,0.12,0.26,0,0,7.9846,0,30.3227,1.2201,2.1755,0,0.3744,14.1084,0,0.1858,27.8479,11.4575,3.8968,0.4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.14,0.12,0.05,0.1,0.02,0,0.01,10.5594,0.11,0.18,0,0,5.945,0,43.3749,1.4265,1.2059,0,0,10.1427,0,0,27.1424,6.9957,3.4491,0.3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.17,0.17,0.07,0.07,0.02,0.52,0.14,5.6593,0.12,0.19,0,0,6.7866,0,29.3043,0.9749,1.7644,0.165,0.1407,13.6118,0,0.2503,32.7731,9.72,3.9801,0.5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.14,0.13,0.07,0.11,0.02,0.09,0.12,6.6683,0.18,0.19,0,0,7.7292,0,34.7538,1.145,1.5966,0,0,12.3648,0,0,29.004,9.1545,3.8414,0.4107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.14,0.16,0.06,0.1,0.02,0.55,0.14,5.8581,0.17,0.17,0,0,8.2708,0,34.8493,1.0702,2.3143,0.0445,0.4806,15.6683,0,0,23.5893,9.7498,3.4849,0.4566,0,0.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.06,0.08,0.06,0.05,0.02,0.55,0.14,5.7535,0.15,0.18,0,0,7.3242,0,30.6987,1.2182,1.7839,0.0752,0.2832,13.2979,0,0.2858,32.2452,8.8107,3.4823,0.4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.19,0.19,0.08,0.09,0.02,0.08,0.12,6.9263,0.16,0.2,0,0,7.0671,0,30.5861,1.1207,2.075,0.1598,0.2098,10.7734,0,0.1804,32.6331,9.7494,4.8829,0.5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.16,0.15,0.07,0.23,0.02,0.09,0.12,6.6864,0.23,0.18,0,0,7.7551,0,33.3202,1.2249,2.0824,0,0.2362,12.3429,0,0.2957,30.3043,8.6385,3.4384,0.3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.16,0.2,0.07,0.06,0.02,0.18,0.04,8.1149,0.09,0.25,0,0,6.1955,0,30.1101,0.9978,1.6795,0.1373,0,10.2547,0,0,36.2068,9.0574,4.8057,0.5552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.09,0.07,0.09,0.11,0.03,0.09,0.12,6.646,0.17,0.19,0,0,7.496,0,35.2736,1.2258,1.7707,0,0,12.1956,0,0.2436,29.4507,8.4904,3.4684,0.3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.12,0.26,0.07,0.05,0.02,0.18,1.05,7.3827,0.05,0.1,0,0,0.1809,0,70.2929,1.0646,2.3398,0,0,0,0,0,7.5022,18.4126,0.2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.07,0.18,0.03,0.09,0.72,0.09,0.06,4.1298,0.37,0.25,0,0,2.8243,0,73.6215,0.6226,2.4249,0,0,0,0,0,3.7081,16.244,0.4613,0.0933,0,0,0,0,0,0,0,0,0,0,0,0,9.8094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.07,0.14,0.02,0.05,0,0.03,0.22,10.822,0.12,0.33,0,0,4.3589,0,80.9893,0.8265,2.6021,0,0.2817,0,0,0,1.405,8.7684,0.6831,0.0851,0,0,0,0,0,0,0,0,0,0,0,0,7.1237,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8997,0,0,0,0
PS3111318,0.09,0.18,0.02,0.07,0.07,0.52,0.96,6.4457,0.23,0.22,0,0,8.3484,0,59.0155,0.4955,1.6173,0,0.3887,0,0,7.7056,7.7483,12.8354,1.575,0.2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.09,0.12,0.02,0.06,0.09,0.39,0.49,6.2546,0.24,0.08,0,0,9.2827,0,57.4947,0.4894,1.6792,0,0.2883,0,0,7.0598,10.0961,11.9013,1.4732,0.2352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3111318,0.08,0.22,0,0.16,0.07,0.03,0,11.4094,0.1,0.33,0,0,4.7956,0,60.0366,2.2345,1.0837,0,0.5216,12.7502,0,0,1.7352,15.7771,0.7897,0.2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
